Material,Billing Doc.,Item,SALES OFFICE CODE,EXT MAT GROUP,MatGroup3,Star Rating,Segment,Star Rating.1,Stor. Location,SALES OFFICE CODE.1,SBU,Year,Month,Week,Billing Date,Customer,Material.1,Billing Quantity ODU,Billing Quantity IDU,Tonnage,Dealer Name,Tonnage.1
RKL50UV16V,2233027203,140,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,27/02/2023,THE CHENNAI MOBILES,RKL50UV16V,12,0,1.5,THE CHENNAI MOBILES,1.5
RKY50UV16V3,2233027203,160,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,27/02/2023,THE CHENNAI MOBILES,RKY50UV16V3,3,0,1.5,THE CHENNAI MOBILES,1.5
RL50UV16U2,2233027203,180,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,27/02/2023,THE CHENNAI MOBILES,RL50UV16U2,4,0,1.5,THE CHENNAI MOBILES,1.5
RL50UV16U2,2233500451,80,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,27/02/2023,VASANTH & CO,RL50UV16U2,-1,0,1.5,VASANTH & CO,1.5
RKL71UV16T,2236022916,60,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,25,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKL71UV16T,2236022917,60,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,10,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKL71UV16T,2236022918,60,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,7,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKL71UV16T,2236022919,40,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,5,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKL71UV16T,2236022920,40,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,5,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKL71UV16T,2236022988,60,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,2,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKM35UV16W,2237005157,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,5,0,1,VIJAY SALES (INDIA) PRIVATE LIMITED,1
RKL71UV16T,2237005157,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,3,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKM50UV16V,2237005158,20,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM50UV16V,4,0,1.5,VIJAY SALES (INDIA) PRIVATE LIMITED,1.5
RL50UV16V2,2237005158,40,SBD1,RA-ODU,RA,N3S,Non Inv,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RL50UV16V2,2,0,1.5,VIJAY SALES (INDIA) PRIVATE LIMITED,1.5
RKL71UV16T,2237005159,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,2,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKL71UV16T,2237005160,40,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKL71UV16T,1,0,2.2,VIJAY SALES (INDIA) PRIVATE LIMITED,2.2
RKM35UV16W,2237005166,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,"VIJAY SALES (INDIA) PRIVATE LIMITED,",RKM35UV16W,3,0,1,VIJAY SALES (INDIA) PRIVATE LIMITED,1
RKM35UV16W,2237005167,60,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,VIJAY SALES (INDIA) PRIVATE LIMITED,RKM35UV16W,4,0,1,VIJAY SALES (INDIA) PRIVATE LIMITED,1
RKY50UV16V3,2236022961,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,2,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022962,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,2,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022963,40,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022964,40,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022965,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,2,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022966,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022967,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,"WHY NOT,",RKY50UV16V3,2,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022968,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022969,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022970,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022971,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022972,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022973,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,2,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022975,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,2,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022976,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,Why Not,RKY50UV16V3,5,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022977,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,2,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022978,80,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,"WHY NOT,",RKY50UV16V3,2,0,1.5,WHY NOT,1.5
RKY50UV16V3,2236022979,60,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,27/02/2023,WHY NOT,RKY50UV16V3,1,0,1.5,WHY NOT,1.5
RKL60UV16U,2232007485,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,11) Feb,Wk 4,27/02/2023,Wind Benders,RKL60UV16U,1,0,1.8,WIND BENDERS,1.8
RKY50UV16V3,2232007485,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,11) Feb,Wk 4,27/02/2023,Wind Benders,RKY50UV16V3,1,0,1.5,WIND BENDERS,1.5
RKL35UV16W,2232007485,60,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,11) Feb,Wk 4,27/02/2023,Wind Benders,RKL35UV16W,2,0,1,WIND BENDERS,1
RKL35UV16W,2232007463,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,11) Feb,Wk 4,26/02/2023,ASCO,RKL35UV16W,10,0,1,ASCO,1
RKM35UV16W,2232007463,40,COK,RA-ODU,RA,I5S,Inverter,5 Star,1030,COK,RA,22-23,11) Feb,Wk 4,26/02/2023,ASCO,RKM35UV16W,9,0,1,ASCO,1
RKL50UV16V3,2232007463,60,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,11) Feb,Wk 4,26/02/2023,ASCO,RKL50UV16V3,5,0,1.5,ASCO,1.5
RKM50UV16V,2232007463,80,COK,RA-ODU,RA,I5S,Inverter,5 Star,1030,COK,RA,22-23,11) Feb,Wk 4,26/02/2023,ASCO,RKM50UV16V,5,0,1.5,ASCO,1.5
RKL60UV16U,2232007463,100,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,11) Feb,Wk 4,26/02/2023,ASCO,RKL60UV16U,4,0,1.8,ASCO,1.8
RKL35UV16W,2236022899,70,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,26/02/2023,COMFORT COOL SYSTEMS,RKL35UV16W,25,0,1,COMFORT COOL SYSTEMS,1
RL35UV16W1,2236022899,110,SBD,RA-ODU,RA,N3S,Non Inv,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,26/02/2023,COMFORT COOL SYSTEMS,RL35UV16W1,15,0,1,COMFORT COOL SYSTEMS,1
RKM35UV16W,2236022899,130,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,26/02/2023,COMFORT COOL SYSTEMS,RKM35UV16W,10,0,1,COMFORT COOL SYSTEMS,1
RKR50UV16U,2236022901,40,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,26/02/2023,COMFORT COOL SYSTEMS,RKR50UV16U,3,0,1.5,COMFORT COOL SYSTEMS,1.5
RKM60UV16U,2236022901,220,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,26/02/2023,COMFORT COOL SYSTEMS,RKM60UV16U,15,0,1.8,COMFORT COOL SYSTEMS,1.8
RKL35UV16W,2233027063,140,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,DAWNTECH ELECTRONICS,RKL35UV16W,20,0,1,DAWNTECH ELECTRONICS,1
RKL35UV16W,2233027064,120,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,DAWNTECH ELECTRONICS,RKL35UV16W,6,0,1,DAWNTECH ELECTRONICS,1
RKL50UV16V3,2237005138,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,26/02/2023,Electronics Mart India Ltd.,RKL50UV16V3,5,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2237005138,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,26/02/2023,Electronics Mart India Ltd.,RKM50UV16V,20,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2237005139,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,26/02/2023,Electronics Mart India Ltd.,RKL50UV16V3,5,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2237005139,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,26/02/2023,Electronics Mart India Ltd.,RKM50UV16V,25,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2237005140,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,26/02/2023,Electronics Mart India Ltd.,RKL50UV16V3,25,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2237005140,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,26/02/2023,Electronics Mart India Ltd.,RKM50UV16V,19,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL35UV16W,2233027065,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,Girias Investment Pvt Ltd,RKL35UV16W,7,0,1,GIRIAS INVESTMENT PVT LTD,1
RL50UV16U2,2233027065,140,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,Girias Investment Pvt Ltd,RL50UV16U2,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL35UV16W,2233027066,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,Girias Investment Pvt Ltd,RKL35UV16W,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2233027067,180,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,Girias Investment Pvt Ltd,RKL50UV16V3,6,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM35UV16W,2233027068,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,GIRIAS INVESMENT PVT LTD,RKM35UV16W,1,0,1,GIRIAS INVESTMENT PVT LTD,1
RL50UV16V2,2233027068,160,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,GIRIAS INVESMENT PVT LTD,RL50UV16V2,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16U,2233027068,190,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,GIRIAS INVESMENT PVT LTD,RKM50UV16U,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL60UV16U,2233027068,220,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,GIRIAS INVESMENT PVT LTD,RKL60UV16U,1,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKL35UV16W,2233027069,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,GIRIAS INVESMENT PVT LTD,RKL35UV16W,10,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL35UV16W,2233027070,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,Girias Investment Pvt Ltd,RKL35UV16W,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL35UV16W,2233027071,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,Girias Investment Pvt Ltd,RKL35UV16W,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL35UV16W,2233027072,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,GIRIAS INVESTMENT PVT LTD,RKL35UV16W,10,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL60UV16U,2236022900,50,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,26/02/2023,JD ENGINEERING,RKL60UV16U,5,0,1.8,JD ENGINEERING,1.8
RKL35UV16W,2236022900,100,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,26/02/2023,JD ENGINEERING,RKL35UV16W,5,0,1,JD ENGINEERING,1
RKL35UV16W,2233027073,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,MALLIKA FURNITURE AND ELECTRONICS,RKL35UV16W,2,0,1,MALLIKA FURNITURE & ELECTRONICS LLP,1
RL50UV16U2,2233027074,100,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,VASANTH & CO,RL50UV16U2,40,0,1.5,VASANTH & CO,1.5
RL50UV16U2,2233027075,80,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,26/02/2023,VASANTH & CO,RL50UV16U2,40,0,1.5,VASANTH & CO,1.5
RKL50UV16V3,2232007461,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,11) Feb,Wk 4,25/02/2023,Aditya Cooling Solutions,RKL50UV16V3,1,0,1.5,ADITYA COOLING SOLUTIONS,1.5
RKR60UV16U,2229012786,20,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,11) Feb,Wk 4,25/02/2023,Anu Engineering,RKR60UV16U,1,0,1.8,ANU ENGINEERING,1.8
RL35UV16W1,2233026994,30,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,25/02/2023,Apple Air System Pvt. Ltd.,RL35UV16W1,7,0,1,APPLE AIR SYSTEM PVT. LTD.,1
RKL35UV16W,2229012804,30,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,11) Feb,Wk 4,25/02/2023,"BPS AUTOMOTIVE, DHUMALE COMPLEX,",RKL35UV16W,2,0,1,BATTERY POWER SOLUTION,1
RKL50UV16V3,2229012804,50,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,11) Feb,Wk 4,25/02/2023,"BPS AUTOMOTIVE, DHUMALE COMPLEX,",RKL50UV16V3,2,0,1.5,BATTERY POWER SOLUTION,1.5
RKL71UV16T,2229012804,70,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,11) Feb,Wk 4,25/02/2023,"BPS AUTOMOTIVE, DHUMALE COMPLEX,",RKL71UV16T,1,0,2.2,BATTERY POWER SOLUTION,2.2
RKL71UV16T,2229012805,20,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,11) Feb,Wk 4,25/02/2023,BATTERY POWER SOLUTION,RKL71UV16T,5,0,2.2,BATTERY POWER SOLUTION,2.2
RKL35UV16W,2233026970,30,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,25/02/2023,COLD AIR CONDITIONING PVT LTD,RKL35UV16W,2,0,1,COLD AIR CONDITIONING PVT LTD,1
RKM50UV16V,2233026970,50,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,11) Feb,Wk 4,25/02/2023,COLD AIR CONDITIONING PVT LTD,RKM50UV16V,1,0,1.5,COLD AIR CONDITIONING PVT LTD,1.5
RE60UV16U2,2236022799,30,SBD,RA-ODU,RA,N1S,Non Inv,1 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,COOL TECH ENTERPRISES AND SERVICES,RE60UV16U2,1,0,1.8,COOL TECH ENTERPRISES AND SERVICES,1.8
RKL35UV16W,2236022800,30,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,COOL TECH ENTERPRISES AND SERVICES,RKL35UV16W,5,0,1,COOL TECH ENTERPRISES AND SERVICES,1
RKL50UV16V,2236022803,80,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,COOL TECH ENTERPRISES AND SERVICES,RKL50UV16V,3,0,1.5,COOL TECH ENTERPRISES AND SERVICES,1.5
RKY50UV16V2,2206030669,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKY50UV16V2,130,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKY50UV16V2,2206030704,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKY50UV16V2,130,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKY50UV16V2,2206030708,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKY50UV16V2,130,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKY50UV16V2,2206030718,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKY50UV16V2,130,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKY50UV16V2,2206030761,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKY50UV16V2,130,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16U,2206030778,60,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKM50UV16U,50,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM35UV16W,2206030778,120,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKM35UV16W,20,0,1,ELECTRONICS MART INDIA LIMITED,1
RKY50UV16V2,2206030780,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKY50UV16V2,30,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKY50UV16V2,2208055099,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd,RKY50UV16V2,125,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2237005112,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,ELECTRONICS MART INDIA LIMITED,RKL50UV16V3,50,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2237005113,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,ELECTRONICS MART INDIA LIMITED,RKM50UV16V,50,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2237005114,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKL50UV16V3,20,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2237005114,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKM50UV16V,30,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2237005119,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKL50UV16V3,10,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2237005119,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKM50UV16V,30,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2237005124,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKL50UV16V3,20,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2237005124,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKM50UV16V,10,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2237005131,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKL50UV16V3,10,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2237005131,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKM50UV16V,30,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2237005132,20,SBD1,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD1,RA,22-23,11) Feb,Wk 4,25/02/2023,Electronics Mart India Ltd.,RKL50UV16V3,10,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
